"match ID","platform ID","queue type","season","time stamp","duration","winner(side)","champ ID","lane","role","win"
"1804263042","EUW1","RANKED_SOLO_5x5","SEASON2014","Mon Nov 03 03:17:24 CET 2014","2160","PURPLE","127","TOP","SOLO","false"
"1804239229","EUW1","RANKED_SOLO_5x5","SEASON2014","Mon Nov 03 02:40:01 CET 2014","1761","PURPLE","81","BOTTOM","DUO_CARRY","false"
"1804228491","EUW1","RANKED_SOLO_5x5","SEASON2014","Mon Nov 03 01:55:45 CET 2014","2189","PURPLE","86","TOP","SOLO","false"
"1804045065","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Nov 02 22:55:51 CET 2014","2358","PURPLE","23","TOP","SOLO","false"
"1803907437","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Nov 02 22:03:11 CET 2014","1961","PURPLE","102","JUNGLE","NONE","true"
"1803811360","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Nov 02 21:08:49 CET 2014","2073","BLUE","44","BOTTOM","DUO_SUPPORT","false"
"1803232359","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Nov 02 17:13:32 CET 2014","2312","BLUE","236","BOTTOM","DUO_CARRY","false"
"1803101045","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Nov 02 16:18:49 CET 2014","2425","BLUE","86","TOP","SOLO","true"
"1803013702","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Nov 02 15:44:16 CET 2014","1599","PURPLE","7","MID","SOLO","false"
"1802932585","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Nov 02 15:01:17 CET 2014","2096","BLUE","21","BOTTOM","DUO_CARRY","false"
"1802572986","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Nov 02 12:42:13 CET 2014","2101","BLUE","102","TOP","SOLO","true"
"1802476377","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Nov 02 11:49:13 CET 2014","2520","BLUE","81","BOTTOM","DUO_CARRY","false"
"1802379374","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Nov 02 11:01:10 CET 2014","1931","BLUE","38","MID","SOLO","false"
"1802039063","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Nov 02 01:20:36 CET 2014","2024","BLUE","77","JUNGLE","NONE","false"
"1801900082","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Nov 02 00:13:51 CET 2014","3331","PURPLE","86","TOP","SOLO","true"
"1801825158","EUW1","RANKED_SOLO_5x5","SEASON2014","Sat Nov 01 23:17:39 CET 2014","2890","PURPLE","99","BOTTOM","DUO_SUPPORT","false"
"1801760758","EUW1","RANKED_SOLO_5x5","SEASON2014","Sat Nov 01 22:43:59 CET 2014","1476","BLUE","59","JUNGLE","NONE","false"
"1801553334","EUW1","RANKED_TEAM_5x5","SEASON2014","Sat Nov 01 21:33:09 CET 2014","2199","BLUE","81","BOTTOM","DUO_CARRY","false"
"1801438152","EUW1","RANKED_TEAM_5x5","SEASON2014","Sat Nov 01 20:45:37 CET 2014","2199","PURPLE","23","TOP","SOLO","false"
"1801370984","EUW1","RANKED_TEAM_5x5","SEASON2014","Sat Nov 01 20:01:55 CET 2014","1715","BLUE","254","JUNGLE","NONE","false"
"1801218688","EUW1","RANKED_SOLO_5x5","SEASON2014","Sat Nov 01 19:13:14 CET 2014","2313","PURPLE","102","MID","DUO_SUPPORT","false"
"1801077253","EUW1","RANKED_SOLO_5x5","SEASON2014","Sat Nov 01 18:21:56 CET 2014","2568","BLUE","133","BOTTOM","DUO_CARRY","false"
"1793829590","EUW1","RANKED_SOLO_5x5","SEASON2014","Wed Oct 29 14:32:29 CET 2014","2053","BLUE","69","MID","SOLO","true"
"1792935765","EUW1","RANKED_SOLO_5x5","SEASON2014","Tue Oct 28 23:28:25 CET 2014","2422","PURPLE","81","BOTTOM","DUO_CARRY","true"
"1792813830","EUW1","RANKED_SOLO_5x5","SEASON2014","Tue Oct 28 22:31:26 CET 2014","2084","BLUE","59","JUNGLE","NONE","false"
"1765775275","EUW1","RANKED_SOLO_5x5","SEASON2014","Thu Oct 23 02:24:12 CEST 2014","2527","BLUE","81","BOTTOM","DUO_CARRY","true"
"1764677998","EUW1","RANKED_SOLO_5x5","SEASON2014","Wed Oct 22 22:38:09 CEST 2014","1642","PURPLE","23","JUNGLE","NONE","false"
"1750680826","EUW1","RANKED_SOLO_5x5","SEASON2014","Fri Oct 17 13:06:04 CEST 2014","1732","BLUE","44","BOTTOM","DUO_SUPPORT","false"
"1750569699","EUW1","RANKED_SOLO_5x5","SEASON2014","Fri Oct 17 12:20:00 CEST 2014","2249","BLUE","254","JUNGLE","NONE","true"
"1748279007","EUW1","RANKED_SOLO_5x5","SEASON2014","Thu Oct 16 12:41:54 CEST 2014","2113","PURPLE","13","TOP","SOLO","false"
"1748231520","EUW1","RANKED_SOLO_5x5","SEASON2014","Thu Oct 16 11:54:00 CEST 2014","2410","BLUE","44","BOTTOM","DUO_SUPPORT","true"
"1747663178","EUW1","RANKED_SOLO_5x5","SEASON2014","Wed Oct 15 23:39:46 CEST 2014","2112","BLUE","44","BOTTOM","DUO_SUPPORT","false"
"1746587165","EUW1","RANKED_SOLO_5x5","SEASON2014","Wed Oct 15 16:07:35 CEST 2014","2169","PURPLE","44","BOTTOM","DUO","true"
"1746472481","EUW1","RANKED_SOLO_5x5","SEASON2014","Wed Oct 15 15:18:12 CEST 2014","2330","PURPLE","44","BOTTOM","DUO_SUPPORT","true"
"1740598840","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Oct 12 15:02:01 CEST 2014","2917","PURPLE","44","BOTTOM","DUO_SUPPORT","true"
"1740008388","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Oct 12 02:52:35 CEST 2014","1699","PURPLE","236","BOTTOM","DUO_CARRY","true"
"1739224099","EUW1","RANKED_SOLO_5x5","SEASON2014","Sat Oct 11 20:45:33 CEST 2014","1689","PURPLE","44","JUNGLE","NONE","false"
"1739137848","EUW1","RANKED_SOLO_5x5","SEASON2014","Sat Oct 11 19:57:12 CEST 2014","2203","BLUE","39","TOP","SOLO","false"
"1738274719","EUW1","RANKED_SOLO_5x5","SEASON2014","Sat Oct 11 14:33:18 CEST 2014","1917","PURPLE","44","BOTTOM","DUO_SUPPORT","true"
"1738232923","EUW1","RANKED_SOLO_5x5","SEASON2014","Sat Oct 11 14:00:12 CEST 2014","1223","PURPLE","44","BOTTOM","DUO_SUPPORT","false"
"1736965683","EUW1","RANKED_SOLO_5x5","SEASON2014","Fri Oct 10 20:07:43 CEST 2014","1662","PURPLE","254","JUNGLE","NONE","false"
"1736207899","EUW1","RANKED_SOLO_5x5","SEASON2014","Fri Oct 10 14:47:51 CEST 2014","1037","BLUE","23","TOP","SOLO","false"
"1684361279","EUW1","RANKED_SOLO_5x5","SEASON2014","Sat Sep 13 15:34:03 CEST 2014","2163","PURPLE","39","TOP","SOLO","false"
"1667747245","EUW1","RANKED_SOLO_5x5","SEASON2014","Sat Sep 06 02:21:50 CEST 2014","1737","PURPLE","23","JUNGLE","NONE","false"
"1667556889","EUW1","RANKED_SOLO_5x5","SEASON2014","Sat Sep 06 00:27:36 CEST 2014","1278","BLUE","23","TOP","SOLO","false"
"1667277286","EUW1","RANKED_SOLO_5x5","SEASON2014","Fri Sep 05 22:14:17 CEST 2014","1903","PURPLE","23","TOP","SOLO","true"
"1666984406","EUW1","RANKED_SOLO_5x5","SEASON2014","Fri Sep 05 20:33:35 CEST 2014","1235","PURPLE","23","TOP","SOLO","true"
"1666829952","EUW1","RANKED_SOLO_5x5","SEASON2014","Fri Sep 05 19:55:03 CEST 2014","1590","PURPLE","69","MID","DUO_CARRY","false"
"1661544408","EUW1","RANKED_SOLO_5x5","SEASON2014","Wed Sep 03 20:05:53 CEST 2014","1270","BLUE","23","TOP","SOLO","false"
"1625236032","EUW1","RANKED_SOLO_5x5","SEASON2014","Sat Aug 16 13:41:15 CEST 2014","1497","PURPLE","23","TOP","SOLO","true"
"1618708519","EUW1","RANKED_SOLO_5x5","SEASON2014","Tue Aug 12 17:35:47 CEST 2014","2107","BLUE","10","TOP","SOLO","true"
"1617744827","EUW1","RANKED_SOLO_5x5","SEASON2014","Tue Aug 12 00:08:54 CEST 2014","2182","BLUE","69","MID","SOLO","true"
"1617673847","EUW1","RANKED_SOLO_5x5","SEASON2014","Mon Aug 11 23:34:19 CEST 2014","1535","PURPLE","254","JUNGLE","NONE","false"
